vector_id,input_vector,po_vector,simulation_time_s
650,110111011010110010010011011101010101001101001010111001110011,00000111111100001111111111,0.00026114700017387804
651,010100110011000111011111011101110000010100001010110011100001,00000100011000110111001110,0.0002752440000222123
652,111100001100010000110010010100111010111011011101001011000001,00001111111000011111110001,0.00026515499985180213
653,110011011010010000111110000110011010110110111010011001001111,00000111111100100111100110,0.000262840999994296
654,000010011111001011010010101100010101100010110011101000100101,00000111111000001010101111,0.0002720180000324035
655,000011011011000110111010001000101101010010010100100111011011,10000101111000010001001110,0.0002629609998621163
656,001111101010110011100000010000001001001010010111110101001111,01010110101000000101101100,0.00026834100003725325
657,101010100000010001110110100010110011001100101010111010100101,00010111111000101110100101,0.00026243000002068584
658,100000010111101001111101000000111101110010010101001101011100,00010111101000101101101101,0.00027293900006952754
659,100100111011110001010011110010111100111111001111011101111100,00000111011000011111111111,0.00026286000002073706
660,010011101001100010100001001111011000111110101010101010100001,01000111101000010111100101,0.0002605160000257456
661,111010100000111111100001110110010011001000111100101001001001,00010111101000000011001001,0.00026212900002065
662,001100111011110110101111001001101111100101100000110000111110,00000100011000111111100010,0.00026049600000987994
663,001111110111011110010011000111000011000011110010011101101111,11100100011000001111101111,0.0002628300001106254
664,000101101001000110111101000000001100011110110101010101010011,01000111101000101101011111,0.00026125699992007867
665,010011100101101011110010101111001100100011011011110110000100,01010111111000001111111111,0.0002742819999639323
666,011110101110000000111110010010010001011001011100111000101010,00000111111000110100101011,0.00026180899999417306
667,011100111101111010100110110110101001000001100110111110111100,00000111101000001111101011,0.0002627200001370511
668,101010000111111111111001110010110000011001101011010010100101,00010101101000000000101111,0.00025999500007856113
669,000101010011010011010100111100111010111000001111010111110110,00000111101000111111101001,0.00027415199997449236
670,000101111100001100011101000111001011010001101000010001001101,10100111101000111111100110,0.0002617279999412858
671,111101010010100010010101101110011010011001101011111010000001,00001111101000111111100111,0.0002631209999890416
672,010111001111101100100000100100111011010011101100000011111010,00000111101000010111100000,0.00027226799988966377
673,011000110010011010001010001111100100100111101010101011100101,00000110011000010111110111,0.0002627999999731401
674,011010011001000111000100100101111110100110010000001111011111,00000111101000001110111110,0.00026103699997293006
675,001100000111101000101010110010000101010111000100111101011000,00000111111000010011101111,0.0002631809998092649
676,100100001010010010111101000011110000010100111110000011100000,00000111101000110000000000,0.0002741820001119777
677,011111000000001010100011001001001011010100010000010100100000,00000111101000001111001010,0.0002631510001265269
678,010000100111001011010011001010001001010100111010010100000110,00000110111000000011101011,0.00026374200001555437
679,001011001111000010111000100010101110011001110001111110000000,00000111101000001110101111,0.0002686519999315351
680,000110010011011001111011010010111100001100011011110110101110,00010111111000000110101011,0.00029241600009299873
681,011110000011110111010101000011001111000101101010001011000101,00000101101000100111111101,0.0002663880000000063
682,100011011100101011001000100011100011111111111010110010011001,00000111101100001100111111,0.00026340200020058546
683,000110100110000110001000100110000010011110000101010111111010,00000100101000011111100101,0.00028084400014449784
684,101110100111111101010010010100001111010010011001101010010010,00000011111000011110001110,0.0002622199999677832
685,010110100000101001101010001110010111011011111100011011010010,00010111111000001111111101,0.0002625600000101258
686,000111011100100011100101011010100100001000011000010011111010,00010111101000010111101011,0.0002753539999957866
687,100010010011001000001101000101110011010110010001100010100001,00000111101000111000000000,0.00026275999994140875
688,011101010000101100110001100111001000111000010111110011010011,10000111101000001101100111,0.00026177899985668773
689,101010010111101101100111011011111101101001110010101110011100,00010111101000000100101011,0.00030391699988285836
690,010101000110010001011001011100101010000010011101001111111110,00000111101000001111101101,0.00028099500013922807
691,000101101110100100110101001110011111001001111111101010101000,00000111101000101111100111,0.0002673789999789733
692,111100110101001011110010010000011000001111001011110001011101,00011111111000011000001100,0.00026166899988311343
693,010010011111110001110101111100011100110011110011111101100100,00010111101000110111111111,0.00027614599980552157
694,101011111010101111011001110110110001100100011001111011000001,11100100001100011111111111,0.00026285100011591567
695,111110011010111101001000000101110111111101011101110001100000,00001011101100001101011111,0.0003613639999002771
696,010000010110111110000000101010111101110011000011100011111101,00000101101000000001111100,0.00026545500008978706
697,010110000101001100111111000011101110000101011011010100111001,00000111111000111101111111,0.0002810639998642728
698,011010101011111000101001101010000111101100110000010110010000,00000111101000000111101111,0.00026176799997301714
699,100010011111011111100010001011100110010001111011110111000101,00010101101100001110111111,0.0002642130000367615
700,111000011001101100111110000111010010000000110011010111110010,00000111111000101101101001,0.0002735199998369353
701,101111000000001000010001101110010100011000111110010101101100,00000011101000000011101011,0.00026313100011066126
702,100001001100010111111111100011111000111100001100100100100001,00010111111000110011000000,0.0002632919999996375
703,111111011010010010000100101000010100010110011110000101000111,00001011101100010011111111,0.00026298099987798196
704,010010110100010111111011011110110101111110101100001001010101,00010111111000011101111110,0.00027221899995311105
705,010000111011001100101001001110000100101010110110110110111001,00000111001000000111111111,0.0002624900000682828
706,100111100010110010100111010110000100111010101111110011110100,01000110101000001001101011,0.0002656159999787633
707,110100101111010011110111111000001101001100110101001010111110,00010110111000110101111001,0.0006094170000778831
708,100000110000111000110011011100011111000000011011100011110111,00000111111000000101000000,0.0002761749999535823
709,000011101000100000001010110000010001000111001101001001001010,00000111111000010101001110,0.0002723689999584167
710,101010111100000111100110010011110001010101110001011100010111,00010111101100011100101101,0.0002955820000352105
711,111000101101000011001101110011110110001000101011100010011011,00000111101000110000000000,0.0002846810000391997
712,101110111111000110000010111001000000111100101111111011111011,00000000001100000111101101,0.0002688219999527064
713,110111000000111111001110111101011011001011000100111110000001,00000111111000111111001111,0.0002782799999749841
714,011000011110101010101011110111010101111101001100100100010111,00000111111000011110111100,0.0002670589999524964
715,100111111100100010100011000110001001111001011010101001000011,01100111101100001101101111,0.00026304199991500354
716,000010110110011001001110101001001010101001101110100011100101,00000111011000100110100000,0.00026392299992039625
717,100100000110110010101100111101001011100111000101101011110011,00000111101000101101000110,0.00027714699990610825
718,011111011110000100100010000110010100100010000010100111001001,10000111101000010000110111,0.00026585600016915123
719,000000000001001010100100110110111111011101010001001001001001,00000111101000010111101011,0.00026247999994666316
720,110101010011111001000110000000001000101010100110011000111100,00000111101000010101100101,0.0002779589999590826
721,010110001101010011001001111100110000001010111111110010111010,00000111101000011111101011,0.0002620090001528297
722,010010110001110100111101011110001101100011100101010010101000,00000111101000101011111110,0.00026321099994675023
723,011001000010111111011111010010100000011011100011001100010001,00000101111000101001100111,0.00026136800011045125
724,001001101000010100011000111011011101010101101010110001010010,00000111101000010111101011,0.00027896100004909385
725,001010101010010110110110001010000101011010101010010000001000,00000100111000100010100000,0.00048525600004722946
726,010001101101101100111010111100010001010011110111001001001000,00000111111000010111101111,0.0003022949999831326
727,011000011010001010011011000100001110101000101111101100010000,00000111111000010011101111,0.00027309999995850376
728,101001111101001010101000110001011100001110011111001011001110,01100111101000011000000111,0.0002690819999315863
729,010010000111111111010101110010000100010000000001010011110110,00000101101000101101101111,0.0002694329998575995
730,011111010110100011010011001001111001111001110000011101110010,00000111111000000111101011,0.00028331900011835387
731,100111011110001000010110011010001110100011110101110011011100,00000111111100101010111111,0.000266366999994716
732,100111001110011000010010100111001000110001110001011101011000,00000111111100010101101111,0.000268981999852258
733,010011111100101110011001010111010100111010101110101111001011,11100111101000001111111111,0.00027835900004902214
734,001101100001101101011111100011011001100011110011110111110010,00000111111000100101101111,0.00026696800000536314
735,111101100011011111100011010101010101100010111010010111011010,01011100101000010111111111,0.00026919299989458523
736,101110011101011010010110010010000111010111110000110011111010,00000011111100101111111111,0.0002670480000688258
737,110111011100100001001011101100110000101001011110000111000110,00000111111100000111111111,0.000278539999953864
738,110010000000111110111100010110100001011110110110111100100110,00000111101000100101101101,0.00026817100001608196
739,001010100000111010110001000000000010111110101000100111000010,00000111101000010110100101,0.000267269000005399
740,010111000001110010100011011100110100010001010110110110000100,00000111101000000011111111,0.0002802730000439624
741,101001001101011011111101001011100010000011110100110101000011,00010111101000110111101111,0.00027155600014339143
742,100010011000011110011100101010100001010001110001001101101011,00000111101100100100101011,0.0003480589998616779
743,101100100000010101100010010110100011100000000001111111000011,00010111101000000101101100,0.0005078780000076222
744,010111000110100110100101011100010110010110111011101101000100,00000101101000010111111111,0.00046479699994961265
745,101100000010110010011100011101000001000000001111001011011001,00000111101000100111100000,0.0002732499999638094
746,100101111101111000101111101100100100111010000001010010000010,00100111111000110011000011,0.0002983669999139238
747,001011111110100100011100001011100110010111101011110011001111,10100111001000101110111110,0.00026717900004769035
748,000111011010111011110001001101111111101000011111001111110101,00010111101000010111101111,0.00027000399995813495
749,101110000100100101000111010111010111111011010110000000100111,00000011101000000100010000,0.00029367799993451627
750,010110001110110101000001100010110110111100111000000111010100,00000111101000010110111111,0.0002669190000688104
751,001011011010111001010001010001100011101110100111100000001000,00000111101000000000000000,0.0002674289999049506
752,010001110110100111110100101111010010001101011100011110010110,11110100001000101111101011,0.0002936079999926733
753,011010011001011111011000111000110001100101001100001010111101,00000111101000010101101010,0.00026762900006360724
754,111001101101001000101010111100111100000011001011000001010001,00000111111010010000010110,0.00026674700006878993
755,110100011110110001001010010100001000101011100111011001000011,00000111111000010111111101,0.0002645040001425514
756,001001001110011010101100011011101111000000100001111010110111,00000111101000101111101111,0.00029286599988154194
757,110111100001111010101010101010011111000001001000011001100010,01000111111000011110100111,0.0002718680000270979
758,100001001101001101001001001110110001101100010110011101001011,00000111101000000011101110,0.00037623200000780344
759,001101100010011110101011001010110011101100001101101100101000,01000100111000011011101000,0.0002981370000725292
760,011111111000110011101101010100101111111010101011010011000000,01110111101000111111111111,0.00026662699997359596
761,110101101110110011011011010010110111011011011001011101010010,01000110111000010111111111,0.00026922200004264596
762,100111011101011101010110011111001111000110101001101010010000,10000111111100101111011101,0.00028958000007150986
763,001000001000111100111001001111111110100001110001000100001011,00000111101000001110101001,0.00026999400006388896
764,100101011001001000001010000110000000110011101111000111010101,00000111111000001111100111,0.00026608600001054583
765,000100001101100001101010001100001110100111001110000011111100,00010111111000011011110011,0.00026258999992023746
766,110101000001110011000000100010000101111001010011000001011110,00000111101000000000011101,0.00028095400011807214
767,001110000111011110001011011101101011111111111110101101111100,00000101111000010111111111,0.00026303000004190835
768,101011101011111001110100101010110000010000001110110101111010,00010111101100111111100001,0.0002701439998418209
769,011101001101101100110000001110000110010001011101100111011110,00000111101000010111011111,0.0002762660001280892
770,001001001110110110110100011110110101100100101111011010010111,00000101101000100011101111,0.000263733000110733
771,010011000001000111011011011001110011000000011000010010101001,00000111111000001110101110,0.000267199000063556
772,110010000000001110101011110010100010010100000111010001101010,00000111111000011100101011,0.00026354199985689775
773,001001000010111110001100100000101111101000010000111100011111,00000101101000110111101101,0.0002803830000175367
774,101110011110011101011101111111101101011110001001100000111100,00000011101100110001100000,0.00026613599993652315
775,111010110010010001001100010011011010010001100100010111010001,00000111001000110101101111,0.0002684309999949619
776,100100010010100110011010011010010001010000100100010010111001,00000101111000001011101100,0.00027942199994868133
777,000011100010010111001101000011101110000111001110000010111000,01000100101000111011100000,0.00026254099998368474
778,001111101011011010000000010101000000001001010111010001111111,01000110101000011101101100,0.00026827100009541027
779,001011100110110010111110011101110111001001110111011010100110,01000110111000101111001100,0.0003503539999201166
780,001001110100011010010101010011101111111110110010101111110111,01100111101000101111101111,0.0002841299999545299
781,010001011110000111001100100001101011101000010000111101010001,10000101101000100111101101,0.0002699239998946723
782,110100100010000101011101101001011011100001111001000011100100,00000111101000100000000000,0.0002631810000366386
783,101001000000000100100000101001111000110010000101101101100010,00000111101000001101000100,0.0004621130001396523
784,011111100100011011110010101001000111110000001000000111111001,01010111111000011011101101,0.0004883919998519559
785,010001100111110100110011011111111111001010101001000111111011,00000111111000011111110101,0.0004961959998581733
786,111110000001011111000001100111001111100000001100111001000101,00001011101000001111100111,0.0005363410000427393
787,000101000111100101101100100000110000110001111011000100111000,00010111101000111111101011,0.0005766860001585883
788,100011010101011000111010001110110111101110101110011110100000,00000111111000010011100101,0.0005298390001371445
789,110011111001111010001000011010110110001011100000011010010101,01100111101100010110111111,0.00030419799986702856
790,001011110110100101001101101011000100001110111010110011011001,10100111001000110110100111,0.0002726289999372966
791,111101100000111100100010010001010001110001010111110001111111,00001111101000011101101100,0.00026825099985217093
792,011100010001001001111110100101111011010100111100111101001010,00010111111000100111001011,0.000288307999880999
793,110110000001010000100001001100011110001110010101000011101100,00000111101000011000110101,0.00026891199991041503
794,001100010110110111000111101001010110100010010001101111111111,00000101101000011111101101,0.00026535599999988335
795,110010000111110100010011101111011111001001001001110111110011,00000111111000001111100111,0.00027476299987938546
796,000011111100101000000100101010000001111110111111111100101110,00100111101000010111101111,0.0004203940000024886
797,010010000111110000011000101001001110001011110010010101101110,00000111101000001110111111,0.000516253999876426
798,011110001111010010011000001010001010011001000010101101100111,00000111101000011111100010,0.000539868000032584
799,000001011001011011000010110110110101110111100111101000001110,00000111101000000011111001,0.0005638119998820912
800,100001101110110000101111101111000000111001111111111000111000,00000111111000100111101011,0.0005247890001101041
801,000011101000111010111100101100111100001000011110101100000011,01000111101000100111101010,0.0005140000000665168
802,010101010110001010110100011100010101100110001111111010001111,00000111101000101011111101,0.00047083799995562003
803,000101101010100000111011010110001010110111011011001010100110,00000111111000010111100111,0.0005444259998057532
804,110101011011110110111001111000011101000001001101111001011010,10000101101000000111011111,0.0005514889999176376
805,010001100010111000111111000001110010110000011101011100101000,00000111111000101101101011,0.0005709659999411087
806,110001001000110110000101001011000001011111011001111001011111,00000111101000000110101110,0.0005550660000608332
807,011100001101110100001011111010101111110100111010001001000011,00000111111000010011111111,0.0005674989999988611
808,110101000000011001100000001100100110001101111110100011001110,00010111101000011000010101,0.0005313420001584745
809,011011001110101011110110100011101111111010111111000110001001,00010111111000111111111111,0.0005208120001043426
810,111010110010101000100001100100111011101000011010011100011101,00000111001000000111101111,0.0005543949998809694
811,111010101011111101001101000111100101010110010101101110011000,00000111101100111101011111,0.0005849919998581754
812,110110110110011100010100010110110110111010101011001001101000,00000111001000110110111111,0.000505773999975645
813,010111110000101100010000011001000101101001010110101001110010,10100111101000011111101111,0.0005592939999132795
814,101100111010100101101010011000011110011010010000101101110010,00010111011000000101011111,0.0005637120000301366
815,111101111111001100111111000000000011010011011111010010110001,10101111011011111001000110,0.0005320929999470536
816,010010101110101101111000000000000110001000011010010010011101,00010111101000001010000100,0.0005069869998806098
817,010110111100010001100010111100010001101000011110111010001110,00010111101000010011101001,0.0005355089999738993
818,001010111100011110000000101101110101000100111111000100011011,00000111101000001110101011,0.0005505169999651116
819,101110001111000001110111011010001110001101000010010101010100,00010011111100110011111111,0.0005259319998458523
820,011101011000111011001101010100111010110110000001110100100010,00000111101000100111101110,0.0005514689999017719
821,101010011000100100110101011110101010001000000011111100000101,00000111101100111111101110,0.0005811240000639373
822,011001100110000100011101110011101011000001011010111111001001,00000111101000111111101111,0.0005351290001271991
823,011011000011001110011001001001010010110110100011110111111111,00000101101000000111100111,0.0005526209999970888
824,011000000010010011010110101111010011010100111010011010001101,00000111111000101111100111,0.0005534629999601748
825,010000110000010000110000100000010001000011010111100101001110,00000111101000000101101110,0.00052483000013126
826,111111100100101101000000001000100011000101110110010000110101,00001011101000001011000100,0.0005640029999085527
827,010101010000010111000110011101010101011001111111000000001100,10000111101000010000010000,0.0005284159999519034
828,100001100010110001000011001111001010111100001110100110000000,00000111101000000011100000,0.0005136889999448613
829,001010100111111011010001100110010100000011101010111110010100,00000110101000011111100111,0.0005391260001488263
830,110011101110111000101000101101000001011101001011011011001111,00000111101100000111000111,0.0005072660001133045
831,110111111011000001000101110101101110100011010100101001100000,00100111001100011111111111,0.0005911929999911081
832,000001000111100101110011100100101101000110101101011101110110,00010111111000011111101111,0.0005242980000730313
833,101110100110110101110110110111000001011010000110001011011101,00010011111000111101100100,0.0005510680000497814
834,100101000001111110000111101100100111101010000110111000000111,00000111101000010111100111,0.0003419580000354472
835,100011101110011011100000110001010001101000010001111111111001,01010110101100000101101111,0.00031049900007928954
836,011010111111111111100101011010110010100111010111111110100001,00010100001000000111101111,0.0002694729998893308
837,011101111001011110001011101101000010001011101110010101100110,11100111111000010111100111,0.0002794310000808764
838,011001111011101010000010000000010011111110100000000011101011,01100110001000011111100000,0.000284791000012774
839,100111110100100111110011011001011111011110001000110000000001,11110111111000000110001110,0.0002720780000800005
840,001001101101100100111100000010101110011111100000001101110011,00000111101000111111011111,0.00029363799990278494
841,001111001000001100001010011011011011111110000111000010111101,00000111111000001101100000,0.0002858529999230086
842,111000001110100110010011000001001011110110011001100100000100,00000101111000011110001100,0.00026889099990512477
843,000000100000110011101000110111001001110111100100100100110100,00010111101000001001100111,0.000267329000052996
844,101010111111111111010100000011011100100000100110000110011011,00000100001100100001100011,0.00026453399982528936
845,111110000010010110001010011001110011111100000010111110000011,00001001111000011110101100,0.0002789409998058545
846,010001111001100100011010111001000010111101010110111000000111,10100111111000001110101111,0.00026685800003178883
847,101001100100101010111101111100010110000101110110010100010110,01000111101000100011101011,0.0002612480000152573
848,101000011011000010001010111110101000000000001010000001001101,00000111111000010000000000,0.00027825899996969383
849,101111101101001111100110000001110110011101011011111111111111,01010011101100011111111111,0.0002665980000529089
850,000110100010001110011111010111010010000001100001111000101001,00000100111000101111101111,0.0002601150001737551
851,000110110111011100101110101101010110101010000011110001010011,00000111011000111111100101,0.0002642730000843585
852,001000000010100110010101101111110000110110111000100111100111,00000101101000100110101101,0.00027242900000601367
853,010100011011101111100101101111010100101010100111000100010011,00010101101000010001010010,0.0002649539999310946
854,011000010010000101001110001000001000001101101110101001000010,00000111111000100111100011,0.0002628909999202733
855,001001011010110101011101000011100101010011100000010101010011,10000111101000101101111111,0.0002605159997983719
856,011011110111101110110011101101000011101101101111100110110100,11100100011000011111100011,0.00027741799999603245
857,100010110111011010100011000001000001000100111000010001000001,00000110001000001100000110,0.00025971500008381554
858,011011001000010011000101010110110100101000110011100101001110,00000111101000000100101111,0.000297745999887411
859,101000111010011101101110111001000010010100100101011110010101,00010111011000101111101101,0.0002865249998649233
860,001100011001110100111101000110000000100011001111001110101101,00000111101000110111101110,0.00026305099981982494
861,001110011000001110000011011100011010110001100011100100110111,00000111101000000111000011,0.00027215899990551407
862,110001111101100100110000100010110001100001110100111011110010,10100111101000000101101011,0.00029638299997714057
863,111110011111110101001001111101001101001111110110000111011000,00001011101100010001111111,0.0002679499998521351
864,110110101010000101100010100110111000100110100000000010011110,00010111101100001000000000,0.00026490400000511727
865,101000011101101100100110010111101100000001010000111100100000,00000111101000001101101100,0.00047137000001384877
866,100101111111101011001000011110111100000010001011100010100001,01100110001000010000000000,0.000522295000109807
867,001000111100001000000011001001111110001010010000100110111111,00000111101000000111101110,0.0005510180001238041
868,111010011000110111001011000001111111111110100110010101000010,00000111111100011101111111,0.0005485740000494843
869,011110001111010010011100100011100110000000101011101010100110,00000111101000101111011001,0.0005618489999505982
870,111100110101001111101110001110011111000000100000100000000010,00011111111000111000000000,0.0004966270000750228
871,111101000111100011011101100000110000101011110101111110001000,00001111101010100101001111,0.0005549749998863263
872,011100111000111100111010101001001100011011100100101010101011,00000111111000001101111111,0.0005768670000634302
873,000100101011001101011011101011010111011000010011011100011010,00000111111000000111101111,0.000560855999992782
874,101011111011011111110101101000111010101111011010010000000010,11110100001100100010010011,0.0005692530000942497
875,100000001111011101000000110110010011110110110110010111110010,00000111101000010101101101,0.0004985810001016944
876,100001010011101100001100110010101110110111101010101000000001,10000111101000110010101111,0.0005545750000237604
877,011011110000000001001000001001101010001100000011101000100000,00100111101000001011000000,0.0005294379998304066
878,110011111100100111100110001110011000010001101111111011000100,11110111101100010111101011,0.0005753139998887491
879,100010111110010001101010010111010100010001111111110100111110,00010111011100011111101001,0.0005451380000067729
880,101110000100000010101100000001100010001010111000010001000100,00000011101000100100000000,0.0005034399998748995
881,111100001011101111110010001101011100001011000001011001010000,00011101111000010111111111,0.0005414909999217343
882,101011001111101110110101111101011101110001101010000000110001,00000101101100101001000000,0.0004960659998687333
883,011010000100000011111111101101111011011111001001100110010011,00010111111000100111000110,0.0005728399999043177
884,000000010101110001001000110110100100010001000000011111100001,00000111101000011001101111,0.0005504380001184472
885,010011001110101101100011101010111101000110110011100010000101,00010111101000011000010100,0.0005264229998829251
886,111100011011111001110011010011011100101000111001011110001110,00011111111000001111111111,0.000579931999936889
887,111010001100001001110100111010101011001010011100111001101111,00010111101100101111111111,0.0004960359999586217
888,011011011001111000111111111010110111100111001110110011011001,00000111111000111011111111,0.00043059400013589766
889,010001110011101110001110000010011100011110111000000000001110,11100100011000111000010000,0.0002690930000426306
890,101110101111001010000010101101011101010000001001111100111011,00000010101100000111101111,0.0002652550001585041
891,010000001011100110001101011110010011001101110000011010110001,00000101101000100111101111,0.00026717800005826575
892,111011110110000001010010100000011111000011110111100001110100,00100111011000011001010100,0.00027994300012323947
893,111000101011100101011001110010011010011001100010010101010000,00000111101000000000101011,0.00026823100006367895
894,011111100011010001000011000100010100111111100101111111111001,00000111101000011111111111,0.00026635700010047003
895,110000101111000011010001101000111100010101010001110010111100,00000110101000001011111011,0.00027310999985274975
896,111011111011000110110011100110110011100110110010010101000100,11100100011100001111111111,0.0002705249999053194
897,110100101001110110101001100000100100111000000101110010001100,00000111101000011100000011,0.00026171899980909075
898,011001010111100000011101010010110111101010100011010100111111,00000111101000111111111111,0.00026745900004243595
899,000011100001110101011110011110000010110100101111001010110110,00000111111000101111101001,0.00028804799990211905
900,001010001111000110010111100000001000100001011010000110011110,00000101111000110010101010,0.00026114799993592896
901,111101100111100111011100010111001000011010111011001011111100,01001100101010110011101101,0.00026921200014839997
902,111011010001110001111010000111011111100100110111100100101010,00010111111000011101101101,0.000269934000016292
903,000011111111000100011100110100101101100110011010100110110001,10100111001000111011101110,0.0002705950000745361
904,010000111000001011000111010010001110101100110110001111011100,00000111101000000111111111,0.00026546499998403306
905,000110101010100101101000101101011111001110111011001111111001,00010111101000001111111111,0.00026125799990950327
906,110000100010010111001010010101101110001111111110101000000001,00000100111000010011111011,0.0002816059998167475
907,000010011010000011011100000000001011110101100000011100100000,00000111101000110011100011,0.00026115799983017496
908,000011010101110111010000110000011000000010000111000110001110,10000111101000001101100100,0.0002682209999420593
909,101101101111100000000110001010010001010110001011101111011101,00000111101000010111100100,0.00026358200011600275
910,001011000100001000110011010100011011101011010100110011101000,00000111111000010111101010,0.00027464300001156516
911,110000100000110000010010101101100010101010110100111111100001,00000111111000011111001101,0.00026916199999504897
912,000100110101001010101000000111110000010110110001110010110000,00000111101000010101100000,0.00026199900003121
913,101010011010000010110001100110011010001000010110010000110111,00000111101100000101100111,0.0002776779999749124
914,100100011001010101111011000110110110001011010111100100100000,00010111111000010101111101,0.00026683800001592317
915,000000010111110010111001011111000001001010100101101110111010,00000111101000001111100101,0.00026088699996762443
916,000000010110011001111011000000011010100101101110000101001100,00010111111000010011100011,0.0002652249997936451
917,011100100111101010111001100011101010001111111101011001011010,00000110101000001111110011,0.0002886689999286318
918,100011001001001010000001111111101110100100100110001111010110,00000111101100011101100011,0.0002676000001429202
919,011010110011000100111000011110111100110011101011010101000100,00000111001000011111111111,0.00026323200017941417
920,001101100001010111010011011110011110010110010110111101101010,01000111111000010111101111,0.00027472299984765414
921,100111010100000011000101110011011100000000111101101111101110,00000111101000011111101011,0.00026640700002644735
922,100000100010111111101011010111000111101111001101000001111100,00010100111000011001100000,0.00026170800015279383
923,000001100000110001001110000011010001111011011110111001011100,00000111111000110101100111,0.00026528500006861577
924,001001010011100100010011010001110111000011010110101010011000,10000111111000011001100111,0.00027603499984252267
925,010100111001000001110001100100011111110010101101000100010111,00010111101000010100111010,0.00026138699990951864
926,011001000111010101011110001000100000000001011001010100101011,00000111111000100110101110,0.00026607700010572444
927,001010111100100110111110001110000100101111110010000001001011,00000111111000111100110010,0.000271576999921308
928,111110111101010111101001011010000011100010000001110101010100,00011011101100001111111111,0.0002694929999051965
929,100010001101010110000001111100110001001001110010110101001000,00000111101100010011101011,0.0002640630000314559
930,101100001110101011100001000111111111010000101100010011010010,00010111101000010101101011,0.0002612880000469886
931,011100111010000101111100010100000010101110110111011101010010,00010111001000100111101111,0.0002816950000124052
932,001001100111101101010101110101011100010111101000101111101110,00000111101000110110101111,0.00026110699991477304
933,101011001100010011110101001110010110011100101101110110001101,00010111101100110111101111,0.000265445999957592
934,001111100110000010101100011100110100011101101010011001110101,01000110101000111111001101,0.00026816100012183597
935,010010001100001110000111101011010010001111011100010111111001,00000111101000000111101111,0.0002619490001052327
936,110101101111100101011001100110100011110011111101110011011111,00000111101000010111110111,0.0002669379998678778
937,100111100110000001100111011111111001101010110011101101000001,00010111101000011100101101,0.000260166000089157
938,011110100001010010101000011101101101100001110111010100111010,00000111101000000111111110,0.00027734700006476487
939,001111110000001111101100000100110010111100110001100001110110,11110111101000111111100000,0.0002650549999998475
940,011100110000100000010101101011001110110111011111010000001001,00000111101000101110110111,0.0002607859998988715
941,100000110101101000000110110000100010101000111110010011001000,00000111101000011000001001,0.00026485400007913995
942,100010111011010000111100011010000101110100001010100101100100,00000111001100111011101011,0.00027360100011719624
943,110011101101010011001000100101101101000100010000000001000101,01000111101100011000000110,0.00026634599998942576
944,000000100010101100010011000111101101101000110001111011100011,00000111111000000111101111,0.0002656149999893387
945,001110000100111001111010111111001101001100001001111001010110,00010111111000011111101001,0.0002738420000696351
946,010111011000110001110101110001110011010010110000011100001101,00010111101000100111001111,0.0002669880000212288
947,101101110010101010111111100100111111110111010001000001000000,01100110011000101000011001,0.00026542599994172633
948,001111001010010001101101010111010001110100011100110001001000,00010111101000101101101010,0.0002662060001057398
949,000010001001011101100001111110111101110100000001101100101000,00010111101000011101101010,0.00028144600014456955
950,001000001001011011111010101010110101011110001111001100010010,00010111111000010011101111,0.00026059700007863285
951,101011001111011111111111100010001000100101101000001000101000,00010101111100101101101011,0.0002658860000792629
952,010111101001000101100101111101011011101101010101010011011011,00010111101000001111101111,0.0002772779998849728
953,010100111001100101111101011010111011010100110011111001010001,00010111101000110111101111,0.0002663969999048277
954,010100000111011011010011101011011110011110100000000000001100,00000111111000011000010000,0.0002657060001638456
955,011011011110001100000101001011001111010101010010111000000000,10000111101000010111110011,0.0002616790000047331
956,001100101111101001101011011011101000000110011111101011001100,00010111111000011000000101,0.00029186500000832893
957,101011110010101000000100001110110111111000110010110010110011,00100111001000011111101100,0.00027680699986376567
958,010110010011011101000010001010101101111011111110000001000011,00000111101000001101111101,0.00032837300000210234
959,000111000001000100111110001100000110100010100111111101000011,00000111111000100111101111,0.0005134379998708027
960,111110101111010110001001011000110011011100110010010011001110,00001000101100010110001111,0.000518928000019514
961,000101011101101111011110100010111001101011000011101010111111,10000111111000110111100110,0.0005736909999995987
962,011100000101011100110001110001000100001110101010001101100010,00000111101000000110110111,0.0005272739999782061
963,010100111110110001101110001010101110101001010011000001101100,00010111011000100110110111,0.0004957549999744515
964,101011000000000111000110100000010010100111001111011111100001,00000111101000001111100111,0.0005240780001258827
965,101011110110111011001100010001000101100010100111000010010001,01100110001000101000000000,0.0005050830000072892
966,100110111101010110100101011100011111001101001000101001110010,00000111101100000111011111,0.0005444260000331269
967,001010010110110001101100110101011111101000001001111111111111,00010111101000100111101101,0.000556307999886485
968,111111001011000100011100110011000101001001101101001110100110,00001011101100101111111111,0.0005400479999480012
969,100011010011100110010001100000111101010111101000010000001001,10000101101000011000000111,0.00047774099994057906
970,011010011010001110100101000101100111100000000010111100010010,00000101101000000111001110,0.000573800999973173
971,110100110001111110010011000100011011000111101110110001101010,00000111111000000101100010,0.0006978920000619837
972,001011101111000101001111000001010010100011110100111110110001,00000111111000111111101111,0.0004988119999325136
973,100110010110001010100000111111110001110110011110110100100111,00000111101000001111101101,0.0005477519998748903
974,110001100110000101010110100111001000111111011001011000100101,00000111111000111111101111,0.0005182469999454042
